timestamps,TP9,AF7,AF8,TP10,Right AUX
45218.45380310,800.6227,798.20514,794.9817,799.81683,678.1319
45218.45380311,802.6374,795.38464,792.5641,804.65204,691.4286
45218.45380311,803.0403,799.41394,798.60803,803.44324,684.17584
45218.45380311,813.5165,803.44324,789.34064,805.4579,618.9011
45218.45380313,804.2491,801.02563,777.25275,799.81683,732.1245
45218.45380313,802.23444,799.41394,777.25275,798.20514,853.8095
45218.45380314,813.5165,796.5934,784.5055,805.05493,839.304
45218.45380314,803.8461,799.41394,796.1905,800.2198,792.1612
45218.45380315,805.4579,800.2198,779.2674,803.8461,807.0696
45218.45380316,811.50183,799.81683,751.4652,816.7399,1005.7143
45218.45380316,803.8461,798.20514,796.1905,807.0696,917.47253
45218.45380316,802.6374,793.7729,812.3077,800.6227,675.31134
45218.45380352,811.0989,792.96704,775.64105,801.8315,731.31866
45218.45380352,809.89014,794.57874,791.3553,800.2198,794.9817
45218.45380353,811.9048,797.8022,818.7546,798.60803,696.26373
45218.45380353,817.1429,796.5934,796.99634,804.2491,722.0513
45218.45380353,816.337,797.3993,767.98535,812.71063,799.81683
45218.45380354,815.12823,800.2198,785.7143,809.4872,825.2015
45218.45380354,817.9487,798.60803,795.38464,807.8755,806.6667
45218.45380354,823.1868,798.20514,777.25275,813.1135,782.8938
45218.45380355,825.2015,799.41394,780.4762,809.89014,821.978
45218.45380355,820.7692,794.17584,807.47253,811.0989,758.315
45218.45380355,823.1868,797.8022,812.71063,816.7399,683.7729
45218.45380355,823.1868,801.02563,796.1905,823.9927,716.0073
45218.45380427,821.1722,798.20514,747.8388,831.6484,956.55676
45218.45380427,817.5458,801.02563,778.0586,822.381,988.7912
45218.45380428,812.3077,799.41394,825.2015,814.3223,726.4835
45218.45380428,816.7399,796.1905,801.02563,820.3663,660.80585
45218.45380428,822.7839,802.23444,798.20514,823.5897,701.50183
45218.45380429,819.5604,803.0403,793.36993,820.7692,805.4579
45218.45380429,815.12823,796.1905,782.49084,813.5165,793.7729
45218.45380429,817.9487,796.99634,767.98535,816.7399,819.5604
45218.45380429,813.91943,795.38464,770,816.7399,948.9011
45218.45380431,817.9487,797.8022,809.89014,811.9048,757.9121
45218.45380432,820.7692,797.8022,811.0989,812.3077,686.5934
45218.45380432,818.7546,795.38464,783.69965,817.1429,938.022
45218.45380468,818.7546,801.4286,790.54944,818.3516,1037.1428
45218.45380469,809.89014,799.41394,825.6044,806.26373,724.4689
45218.45380469,811.9048,792.5641,807.0696,802.6374,614.87177
45218.45380469,809.89014,793.36993,784.10254,803.44324,678.93774
45218.45380470,807.47253,793.7729,797.8022,804.65204,667.25275
45218.45380470,809.0842,790.54944,792.5641,803.44324,719.6337
45218.45380470,807.0696,791.3553,778.86444,803.0403,686.1905
45218.45380470,799.41394,791.3553,759.92676,807.0696,871.9414
45218.45380471,792.96704,791.75824,792.96704,811.50183,925.5311
45218.45380471,798.20514,792.96704,819.9634,805.05493,662.01465
45218.45380471,802.6374,789.34064,797.8022,800.6227,651.13556
45218.45380471,803.8461,786.9231,794.57874,800.2198,728.49817
45218.45380507,815.12823,784.10254,792.96704,814.7253,671.28204
45218.45380507,820.7692,788.1319,796.99634,823.9927,689.41394
45218.45380508,801.8315,798.20514,785.7143,800.6227,734.1392
45218.45380508,802.6374,802.6374,770,794.17584,795.38464
45218.45380508,823.5897,803.44324,768.3883,811.0989,759.92676
45218.45380509,821.1722,793.36993,763.95605,819.15753,660
45218.45380509,816.7399,787.326,749.45056,824.7985,753.8828
45218.45380509,826.8132,794.17584,734.5421,835.2747,1044.7986
45218.45380510,831.2454,795.78754,792.1612,827.2161,910.6227
45218.45380510,824.3956,796.5934,803.0403,817.5458,774.0293
45218.45380510,817.9487,796.99634,764.7619,816.7399,992.01465
45218.45380510,814.7253,792.96704,780.4762,816.337,968.6447
45218.45380622,815.5311,793.36993,799.81683,820.3663,749.0476
45218.45380622,810.293,796.99634,791.3553,821.1722,729.304
45218.45380623,808.68134,793.36993,776.4469,816.337,804.65204
45218.45380623,817.9487,789.7436,776.4469,818.7546,766.77655
45218.45380624,826.4103,793.36993,788.1319,823.5897,756.30035
45218.45380624,819.5604,788.5348,780.87915,821.5751,801.8315
45218.45380624,814.3223,788.5348,745.42126,826.4103,983.5531
45218.45380625,816.7399,796.1905,765.56775,827.619,1014.9817
45218.45380625,813.91943,796.1905,816.7399,809.89014,726.4835
45218.45380625,816.337,795.38464,801.8315,809.89014,654.7619
45218.45380625,818.3516,796.5934,794.17584,822.7839,762.3443
45218.45380625,817.5458,794.57874,803.0403,820.3663,740.18317
45218.45380660,822.7839,794.9817,795.38464,818.3516,709.15753
45218.45380661,818.7546,797.3993,783.2967,818.7546,753.8828
45218.45380661,809.89014,798.20514,786.52014,816.7399,744.21246
45218.45380661,813.1135,799.011,796.1905,817.5458,726.08057
45218.45380662,812.71063,796.1905,791.3553,814.7253,706.7399
45218.45380663,805.4579,792.96704,765.16486,818.3516,824.7985
45218.45380663,805.05493,791.75824,761.53845,822.7839,981.53845
45218.45380663,802.6374,793.7729,783.2967,814.7253,832.8571
45218.45380664,808.2784,799.41394,791.75824,821.978,719.6337
45218.45380666,808.68134,801.8315,776.4469,825.6044,767.98535
45218.45380666,802.6374,801.02563,766.77655,807.8755,836.08057
45218.45380666,802.6374,792.96704,788.1319,801.8315,718.4249
45218.45380697,806.6667,788.93774,795.78754,808.2784,658.3883
45218.45380698,803.44324,794.17584,756.7033,806.6667,847.76556
45218.45380700,809.0842,799.81683,745.42126,820.7692,1087.9121
45218.45380701,807.8755,805.8608,803.8461,813.91943,892.8938
45218.45380701,805.4579,804.65204,803.44324,799.011,754.2857
45218.45380701,812.71063,800.6227,772.01465,806.26373,853.00366
45218.45380703,803.8461,802.6374,779.2674,803.44324,815.9341
45218.45380703,801.4286,805.8608,799.41394,798.60803,749.45056
45218.45380703,802.6374,803.0403,779.67035,795.38464,661.6117
45218.45380703,797.8022,803.44324,740.58606,805.4579,911.8315
45218.45380704,801.4286,809.0842,783.69965,810.696,990.80585
45218.45380704,804.65204,806.26373,813.91943,805.8608,733.3333
45218.45380737,805.05493,805.05493,793.36993,800.2198,734.1392
45218.45380738,809.4872,808.68134,794.57874,797.3993,759.92676
45218.45380740,797.8022,805.8608,802.6374,797.3993,693.0403
45218.45380742,796.99634,796.99634,801.4286,794.17584,668.86444
45218.45380743,801.4286,796.5934,795.78754,796.99634,757.50916
45218.45380745,795.78754,796.1905,789.7436,799.81683,873.1502
45218.45380748,796.1905,792.96704,796.5934,800.2198,838.49817
45218.45380750,807.0696,796.99634,822.7839,799.011,772.01465
45218.45380751,803.8461,796.1905,797.8022,798.60803,845.34796
45218.45380752,796.5934,795.78754,772.01465,805.8608,1037.9487
45218.45380752,800.6227,801.8315,809.0842,801.02563,886.04395
45218.45380752,804.2491,807.47253,815.5311,798.60803,748.24176
45218.45380795,805.4579,804.2491,778.86444,798.20514,925.9341
45218.45380796,807.8755,805.8608,787.72894,799.41394,958.1685
45218.45380796,806.6667,810.293,821.978,790.54944,751.4652
45218.45380796,805.4579,805.05493,806.26373,788.5348,730.5128
45218.45380799,811.9048,805.4579,792.96704,797.3993,794.9817
45218.45380799,815.12823,807.47253,796.5934,800.6227,818.3516
45218.45380800,806.6667,802.6374,807.0696,805.05493,836.08057
45218.45380800,800.2198,800.2198,803.44324,809.4872,822.381
45218.45380800,799.41394,791.3553,767.5824,817.1429,957.76556
45218.45380801,796.99634,794.9817,803.8461,819.15753,868.315
45218.45380801,793.7729,805.4579,828.8278,810.293,625.7509
45218.45380801,792.96704,803.0403,809.89014,817.9487,620.5128
45218.45380872,797.3993,802.23444,811.9048,817.9487,696.26373
45218.45380873,805.8608,803.0403,809.89014,809.4872,697.0696
45218.45380873,807.8755,804.65204,804.2491,808.68134,683.36993
45218.45380874,800.2198,805.05493,799.81683,803.8461,749.0476
45218.45380874,801.02563,806.26373,805.4579,803.44324,814.7253
45218.45380874,801.02563,805.4579,809.4872,805.05493,804.2491
45218.45380875,801.4286,803.44324,811.9048,807.0696,785.7143
45218.45380875,804.65204,807.0696,806.26373,812.3077,840.10986
45218.45380875,796.5934,803.0403,798.20514,810.293,994.43225
45218.45380876,798.20514,799.011,838.0952,808.68134,852.1978
45218.45380876,809.89014,803.0403,840.5128,813.91943,782.8938
45218.45380876,811.0989,801.8315,812.71063,819.5604,833.2601
45218.45380912,807.0696,796.99634,831.2454,819.5604,805.4579
45218.45380913,803.44324,794.9817,864.68866,811.9048,710.3663
45218.45380913,808.68134,805.4579,854.61536,812.3077,773.22345
45218.45380913,813.1135,808.2784,831.6484,810.696,889.2674
45218.45380914,815.9341,804.2491,844.5421,807.8755,797.8022
45218.45380914,819.9634,808.2784,848.5714,816.7399,773.6264
45218.45380917,814.7253,800.6227,838.0952,812.71063,912.6374
45218.45380917,814.3223,799.41394,836.4835,807.47253,921.0989
45218.45380918,814.3223,807.47253,866.7033,800.6227,786.52014
45218.45380918,815.12823,807.0696,876.77655,795.38464,745.0183
45218.45380918,804.65204,805.4579,862.674,798.60803,688.60803
45218.45380919,801.4286,808.68134,828.4249,805.8608,930.7692
45218.45380950,808.2784,808.68134,863.47986,805.05493,1002.8938
45218.45380951,807.8755,807.0696,898.93774,801.8315,715.2015
45218.45380951,801.8315,809.4872,878.3883,803.8461,677.72894
45218.45380953,804.65204,805.05493,884.43225,797.8022,759.12085
45218.45380953,805.8608,802.6374,883.22345,793.36993,733.73627
45218.45380953,805.4579,797.8022,875.56775,795.78754,740.58606
45218.45380953,807.0696,799.41394,864.2857,801.4286,931.1722
45218.45380954,809.89014,804.2491,867.50916,799.011,1065.348
45218.45380954,806.26373,802.23444,897.72894,795.38464,884.43225
45218.45380954,804.65204,807.8755,899.7436,801.8315,762.3443
45218.45380954,813.1135,810.293,864.68866,809.4872,892.49084
45218.45380955,815.5311,807.8755,843.73627,819.5604,1115.7142
45218.45381027,808.68134,807.8755,900.14655,807.0696,933.9927
45218.45381027,810.293,803.44324,910.2198,799.011,716.8132
45218.45381027,814.7253,796.99634,883.22345,808.68134,814.3223
45218.45381028,813.1135,800.6227,897.72894,806.6667,776.8498
45218.45381028,812.3077,801.8315,900.9524,802.23444,682.5641
45218.45381028,818.7546,801.02563,879.59705,806.26373,704.7253
45218.45381029,819.5604,800.2198,857.4359,809.89014,948.9011
45218.45381029,806.26373,795.38464,891.28204,803.0403,854.21246
45218.45381031,799.011,797.3993,909.81683,797.3993,565.7143
45218.45381031,808.2784,803.44324,885.2381,802.6374,664.43225
45218.45381031,819.15753,804.65204,873.5531,798.20514,855.42126
45218.45381032,817.9487,802.23444,886.4469,786.52014,761.13556
45218.45381067,812.3077,799.81683,894.10254,793.36993,662.8205
45218.45381068,811.50183,798.60803,873.95605,800.2198,700.293
