timestamps,TP9,AF7,AF8,TP10,Right AUX
45218.44744617,799.011,799.41394,1013.36993,796.1905,676.52014
45218.44744617,805.4579,803.0403,921.50183,803.8461,708.3516
45218.44744618,804.65204,799.011,860.65936,801.4286,737.76556
45218.44744618,807.0696,797.8022,944.87177,803.8461,709.9634
45218.44744652,808.68134,799.41394,982.74725,806.26373,699.4872
45218.44744653,812.3077,801.8315,835.6777,805.4579,755.09155
45218.44744653,814.3223,803.8461,807.8755,809.4872,820.3663
45218.44744653,811.0989,798.60803,954.1392,808.68134,716.0073
45218.44744653,814.3223,796.99634,968.6447,808.2784,636.63007
45218.44744654,815.5311,800.2198,783.69965,809.4872,910.6227
45218.44744654,814.7253,798.60803,653.1502,809.89014,1020.2198
45218.44744654,816.337,797.8022,733.73627,811.50183,806.6667
45218.44744654,819.9634,797.3993,855.0183,807.8755,759.92676
45218.44744654,823.9927,801.02563,695.05493,811.0989,864.2857
45218.44744655,822.7839,797.8022,475.4579,816.7399,1025.0549
45218.44744655,819.9634,794.9817,855.42126,809.0842,823.9927
45218.44744728,815.12823,796.99634,950.5128,801.02563,736.9597
45218.44744729,811.50183,792.96704,780.07324,799.81683,778.46155
45218.44744729,805.8608,790.14655,914.65204,795.78754,678.5348
45218.44744729,807.8755,793.36993,1005.31134,789.7436,670.07324
45218.44744729,811.50183,796.1905,891.28204,790.14655,813.91943
45218.44744730,802.6374,794.17584,684.57874,796.1905,950.9158
45218.44744731,803.8461,795.78754,705.9341,794.57874,915.8608
45218.44744731,806.26373,796.5934,895.7143,790.9524,831.2454
45218.44744733,803.8461,793.36993,924.7253,799.81683,803.44324
45218.44744733,806.6667,795.78754,574.9817,811.9048,963.4066
45218.44744733,805.8608,794.57874,771.6117,805.4579,816.337
45218.44744733,807.47253,794.57874,1011.3553,803.44324,633.4066
45218.44744808,813.5165,797.3993,886.04395,806.6667,685.78754
45218.44744809,814.7253,796.99634,925.12823,807.0696,739.7802
45218.44744809,807.47253,792.96704,970.2564,804.65204,715.2015
45218.44744813,801.02563,792.96704,965.82416,799.41394,659.19415
45218.44744813,799.011,792.96704,869.92676,798.60803,708.3516
45218.44744813,793.36993,789.34064,727.28937,796.99634,779.2674
45218.44744814,791.3553,790.54944,713.1868,796.1905,777.6557
45218.44744814,792.96704,791.3553,747.4359,795.78754,754.2857
45218.44744814,793.7729,792.1612,657.1795,799.41394,917.47253
45218.44744814,794.9817,796.5934,447.25275,809.4872,1236.1904
45218.44744814,794.17584,797.3993,686.5934,803.8461,1012.5641
45218.44744815,792.96704,794.17584,965.82416,793.7729,711.5751
45218.44744847,792.1612,796.1905,867.9121,790.14655,709.5604
45218.44744847,788.5348,798.20514,931.5751,787.72894,630.18317
45218.44744848,788.1319,796.5934,982.74725,788.93774,564.90845
45218.44744848,791.3553,797.3993,924.3223,788.93774,636.63007
45218.44744848,791.75824,796.99634,847.76556,790.14655,721.6484
45218.44744848,782.49084,795.78754,907.8022,787.72894,806.6667
45218.44744850,778.46155,798.60803,929.15753,788.5348,828.4249
45218.44744850,786.52014,801.02563,847.3626,793.7729,774.43225
45218.44744851,796.5934,803.8461,795.38464,801.02563,772.4176
45218.44744852,802.23444,805.8608,905.38464,801.4286,713.5897
45218.44744852,798.20514,805.4579,942.8571,799.011,765.16486
45218.44744852,801.8315,804.2491,889.67035,807.0696,799.011
45218.44744882,807.0696,807.0696,556.4469,819.15753,1020.6227
45218.44744883,799.011,807.47253,692.23444,805.4579,904.9817
45218.44744883,797.3993,803.8461,996.8498,791.3553,699.89014
45218.44744883,800.6227,803.8461,866.7033,793.36993,737.76556
45218.44744884,795.38464,803.0403,896.9231,793.36993,749.85345
45218.44744884,786.52014,797.8022,905.38464,784.10254,765.9707
45218.44744884,786.9231,796.1905,819.5604,777.6557,700.293
45218.44744884,792.96704,801.02563,627.76556,787.72894,826.4103
45218.44744884,792.1612,802.23444,483.51648,796.5934,1098.7913
45218.44744884,775.2381,796.99634,864.68866,769.59705,910.2198
45218.44744885,767.5824,795.78754,999.2674,749.85345,679.7436
45218.44744885,772.01465,802.6374,844.1392,753.8828,742.1978
45218.44744961,768.3883,808.68134,902.1612,750.2564,781.685
45218.44744961,759.12085,810.696,998.0586,740.58606,717.2161
45218.44744961,752.27106,804.2491,955.34796,738.5714,719.2308
45218.44744962,748.6447,799.011,682.96704,744.21246,832.8571
45218.44744962,751.4652,801.02563,823.1868,745.0183,789.34064
45218.44744962,757.50916,804.2491,991.2088,742.6007,794.17584
45218.44744962,751.4652,805.4579,848.1685,739.7802,803.44324
45218.44744962,753.0769,804.65204,552.8205,753.47986,970.65936
45218.44744963,757.1062,801.8315,723.2601,760.7326,948.49817
45218.44744963,752.674,801.8315,1000.87915,751.06226,726.08057
45218.44744964,754.68866,806.6667,956.9597,753.0769,757.1062
45218.44744964,765.56775,805.8608,981.13556,763.5531,798.60803
45218.44745000,767.1795,801.4286,966.63007,768.3883,718.8278
45218.44745001,770.40295,805.8608,996.4469,773.6264,695.4579
45218.44745001,778.86444,809.4872,855.82416,774.83514,732.52747
45218.44745001,773.6264,804.65204,733.3333,778.0586,770.40295
45218.44745002,766.3736,801.8315,903.7729,776.4469,738.97437
45218.44745002,770,800.2198,930.3663,776.4469,814.3223
45218.44745002,784.10254,800.2198,745.0183,792.96704,852.6007
45218.44745003,786.52014,800.6227,633.4066,800.6227,844.94507
45218.44745003,784.10254,800.2198,833.663,795.38464,801.4286
45218.44745003,784.90845,798.60803,958.1685,792.5641,688.60803
45218.44745005,787.72894,798.20514,796.5934,795.78754,791.75824
45218.44745005,787.326,799.011,856.2271,792.1612,797.8022
45218.44745043,788.1319,798.60803,987.1795,781.685,700.696
45218.44745044,790.14655,800.6227,956.9597,784.5055,680.54944
45218.44745044,793.36993,803.44324,580.2198,795.78754,871.13556
45218.44745045,794.17584,806.26373,543.5531,794.57874,1024.249
45218.44745045,788.5348,801.4286,958.97437,782.8938,739.3773
45218.44745046,789.34064,801.8315,842.1245,784.5055,716.4103
45218.44745046,786.9231,804.2491,547.98535,788.5348,988.7912
45218.44745046,784.5055,802.6374,683.7729,784.5055,892.49084
45218.44745047,794.17584,807.8755,972.27106,786.52014,686.5934
45218.44745047,799.41394,811.50183,933.5897,797.3993,784.5055
45218.44745047,798.60803,806.6667,620.9158,808.2784,994.43225
45218.44745049,803.44324,802.6374,834.4689,808.68134,819.5604
45218.44745141,809.0842,801.8315,1019.81683,807.8755,691.8315
45218.44745142,809.0842,799.81683,887.6557,813.1135,724.4689
45218.44745142,807.8755,793.7729,917.47253,813.91943,720.84247
45218.44745144,805.8608,791.75824,975.09155,813.91943,735.7509
45218.44745144,813.1135,793.7729,982.3443,823.9927,740.58606
45218.44745145,827.2161,792.96704,821.1722,840.10986,901.3553
45218.44745145,824.7985,793.36993,663.6264,838.49817,921.0989
45218.44745146,817.1429,796.1905,734.94507,824.3956,871.13556
45218.44745146,817.9487,799.011,830.4396,824.7985,831.2454
45218.44745147,826.8132,804.2491,637.8388,834.4689,871.13556
45218.44745147,825.6044,802.6374,441.2088,833.2601,1043.9927
45218.44745148,813.1135,801.8315,863.8828,823.5897,840.10986
45218.44745206,817.9487,799.41394,1004.5055,825.2015,691.02563
45218.44745206,825.2015,797.3993,871.13556,828.4249,756.30035
45218.44745207,824.3956,797.8022,960.58606,821.5751,736.1539
45218.44745207,831.2454,796.99634,991.2088,823.1868,701.50183
45218.44745208,834.87177,796.5934,918.2784,830.4396,738.1685
45218.44745208,826.0073,795.38464,754.2857,831.2454,821.5751
45218.44745209,819.15753,794.57874,770.40295,828.4249,810.696
45218.44745209,813.91943,796.99634,932.381,827.2161,699.0842
45218.44745209,807.47253,795.38464,903.36993,827.2161,709.15753
45218.44745211,804.65204,792.1612,565.31134,831.6484,908.20514
45218.44745211,807.8755,789.7436,749.85345,828.022,790.14655
45218.44745212,813.1135,788.5348,973.0769,824.7985,727.28937
45218.44745240,813.91943,791.3553,834.4689,823.9927,786.9231
45218.44745241,817.1429,794.9817,813.5165,818.3516,770
45218.44745243,818.7546,793.36993,967.8388,819.15753,801.4286
