timestamps,T9,AF7,AF8,TP10,Right AUX
45218.44406519,820.7692,801.8315,736.9597,826.0073,914.2491
45218.44406520,820.7692,802.6374,953.73627,823.1868,794.57874
45218.44406520,819.9634,801.8315,790.54944,822.381,857.4359
45218.44406520,822.7839,800.6227,444.0293,833.663,1133.8462
45218.44406521,816.7399,796.1905,702.3077,820.3663,959.3773
45218.44406521,809.89014,796.1905,926.337,805.4579,690.6227
45218.44406522,815.12823,800.2198,782.49084,813.1135,758.71796
45218.44406522,821.1722,801.02563,833.2601,811.0989,805.4579
45218.44406522,821.1722,801.4286,1019.011,804.65204,660.80585
45218.44406523,821.978,802.23444,941.2454,807.47253,662.8205
45218.44406523,820.7692,799.81683,909.81683,811.9048,748.6447
45218.44406523,821.978,796.5934,871.9414,812.3077,782.49084
45218.44406523,824.7985,798.20514,855.82416,805.8608,746.63007
45218.44406524,822.381,805.4579,920.293,805.05493,723.2601
45218.44406524,817.9487,802.23444,693.44324,814.7253,916.6667
45218.44406524,818.3516,793.36993,792.5641,810.696,851.39197
45218.44406525,817.5458,794.9817,1048.4249,805.4579,637.03296
45218.44406525,809.89014,794.17584,862.27106,807.8755,722.0513
45218.44406584,811.9048,798.20514,794.17584,813.5165,813.5165
45218.44406586,816.337,800.2198,971.8681,815.12823,762.74725
45218.44406587,822.381,802.23444,1006.1172,816.337,709.5604
45218.44406587,823.5897,806.26373,904.57874,821.5751,809.4872
45218.44406588,822.7839,806.26373,870.32965,824.7985,852.1978
45218.44406588,826.4103,805.05493,902.5641,827.2161,777.25275
45218.44406589,827.2161,806.26373,937.2161,821.5751,791.3553
45218.44406589,826.0073,807.8755,733.3333,826.4103,935.2015
45218.44406590,820.7692,807.47253,527.4359,833.663,1040.7693
45218.44406590,818.3516,807.8755,836.08057,817.5458,865.09155
45218.44406590,820.3663,805.4579,971.4652,807.0696,781.685
45218.44406591,822.381,804.2491,757.9121,812.71063,847.3626
45218.44406623,818.7546,802.23444,796.1905,809.4872,802.23444
45218.44406624,817.1429,807.0696,1029.4872,801.02563,716.0073
45218.44406625,816.337,811.0989,954.94507,800.6227,728.49817
45218.44406625,814.7253,808.68134,833.663,801.4286,810.293
45218.44406626,813.91943,810.696,884.43225,803.44324,821.5751
45218.44406626,817.9487,809.4872,951.7216,800.6227,780.4762
45218.44406627,813.5165,811.9048,862.27106,796.5934,789.7436
45218.44406627,817.1429,814.7253,595.12823,809.89014,892.0879
45218.44406628,821.978,817.9487,754.68866,809.0842,832.4542
45218.44406628,814.3223,815.12823,1039.5604,799.41394,675.7143
45218.44406628,811.50183,808.2784,929.9634,803.8461,780.87915
45218.44406630,810.696,807.8755,905.38464,801.02563,817.5458
45218.44406715,816.337,805.8608,989.19415,801.8315,721.2454
45218.44406716,821.978,806.26373,980.32965,807.0696,635.0183
45218.44406720,823.1868,810.696,851.39197,806.26373,648.71796
45218.44406720,826.8132,807.8755,864.2857,811.0989,693.0403
45218.44406721,833.2601,808.68134,963.8095,817.9487,745.0183
45218.44406722,834.0659,811.50183,956.55676,820.7692,778.46155
45218.44406722,827.2161,808.68134,709.9634,827.619,971.06226
45218.44406723,819.15753,808.2784,522.1978,832.4542,1203.1501
45218.44406723,808.68134,807.47253,843.73627,825.2015,882.01465
45218.44406725,805.4579,807.0696,992.01465,821.5751,691.8315
45218.44406726,802.6374,809.4872,713.9927,824.7985,904.57874
45218.44406726,796.99634,805.8608,661.6117,815.9341,900.9524
45218.44406751,799.81683,806.6667,1002.0879,803.8461,686.1905
45218.44406752,795.38464,807.47253,956.55676,796.5934,658.3883
45218.44406753,788.93774,802.23444,902.96704,789.7436,724.87177
45218.44406753,792.1612,804.65204,972.674,789.7436,711.5751
45218.44406755,790.9524,803.8461,987.5824,782.0879,705.9341
45218.44406755,786.9231,798.60803,911.4286,779.2674,806.6667
45218.44406756,780.07324,795.78754,706.337,777.6557,998.0586
45218.44406756,776.04395,799.011,802.23444,770,925.5311
45218.44406757,776.04395,800.6227,995.2381,765.56775,745.0183
45218.44406757,773.6264,801.02563,886.4469,760.7326,746.63007
45218.44406758,768.7912,805.8608,731.7216,759.5238,831.2454
45218.44406758,778.46155,807.0696,921.9048,769.19415,808.2784
45218.44406808,787.326,806.6667,1010.9524,778.86444,655.16486
45218.44406809,791.3553,807.47253,894.5055,790.54944,698.68134
45218.44406809,795.78754,808.2784,911.8315,795.78754,779.67035
45218.44406809,785.31134,801.8315,1002.49084,780.07324,725.2747
45218.44406813,776.8498,802.23444,962.6007,775.2381,728.49817
45218.44406813,773.6264,805.8608,725.2747,773.22345,888.86444
45218.44406813,773.6264,805.8608,628.1685,767.98535,911.02563
45218.44406814,782.0879,809.0842,864.68866,773.22345,766.3736
45218.44406814,789.7436,813.91943,1033.9194,777.6557,724.87177
45218.44406815,790.9524,817.1429,749.45056,779.2674,958.5714
45218.44406815,787.326,813.1135,550.80585,773.6264,1069.3773
45218.44406815,782.0879,806.26373,862.674,765.56775,811.9048
45218.44406841,781.28204,805.05493,967.03296,766.77655,645.4945
45218.44406843,794.57874,811.0989,655.16486,783.2967,826.8132
45218.44406843,801.8315,813.5165,645.4945,788.93774,942.8571
45218.44406844,799.41394,807.0696,1011.3553,777.6557,730.10986
45218.44406844,804.65204,807.47253,984.35895,782.0879,669.67035
45218.44406845,810.696,814.7253,765.56775,781.28204,765.9707
45218.44406845,816.337,820.3663,804.2491,780.07324,910.2198
45218.44406845,810.696,813.91943,1008.93774,779.67035,795.38464
45218.44406846,813.1135,801.8315,945.2747,781.28204,683.36993
45218.44406846,819.15753,798.20514,705.5311,790.14655,870.7326
45218.44406846,806.6667,797.8022,854.21246,783.69965,826.8132
45218.44406847,804.65204,803.44324,1056.0806,776.4469,724.4689
45218.44406922,816.337,809.89014,922.3077,780.4762,764.35895
45218.44406924,821.978,807.8755,824.7985,783.2967,780.07324
45218.44406924,811.50183,805.4579,927.1429,778.86444,743.00366
45218.44406925,811.50183,807.0696,1042.381,778.0586,681.3553
45218.44406925,822.381,806.6667,814.3223,792.5641,841.7216
45218.44406926,828.4249,806.6667,624.94507,807.47253,996.4469
45218.44406928,825.2015,804.65204,850.989,803.44324,873.95605
45218.44406928,816.337,802.6374,998.46155,796.5934,697.8755
45218.44406928,815.12823,801.02563,782.49084,800.2198,805.4579
45218.44406929,818.3516,796.1905,541.53845,807.8755,1012.96704
45218.44406929,820.7692,798.20514,784.10254,798.60803,787.326
45218.44406929,822.7839,801.8315,967.4359,792.1612,643.8828
45218.44406959,830.0366,806.6667,783.2967,803.8461,764.35895
45218.44406961,830.0366,808.68134,802.6374,806.26373,727.28937
45218.44406961,826.0073,802.6374,1012.96704,800.2198,610.0366
45218.44406962,828.022,801.02563,955.34796,801.02563,650.32965
45218.44406962,823.9927,802.23444,788.5348,796.99634,767.5824
45218.44406962,827.619,803.8461,781.685,797.8022,875.16486
45218.44406963,836.8865,807.0696,891.685,805.05493,801.02563
45218.44406963,838.0952,806.26373,935.2015,805.05493,670.4762
45218.44406963,838.0952,805.8608,631.39197,811.9048,888.0586
45218.44406964,831.6484,805.4579,711.1722,813.1135,975.09155
45218.44406964,828.022,805.05493,1061.3187,809.4872,778.86444
45218.44406964,828.8278,806.26373,924.7253,812.3077,767.5824
45218.44406999,829.6337,803.0403,902.1612,809.0842,803.44324
45218.44407000,831.2454,800.2198,1004.90845,809.89014,759.92676
45218.44407000,832.8571,802.6374,1008.93774,812.71063,743.8095
45218.44407001,834.87177,805.4579,923.1135,814.7253,815.5311
45218.44407001,836.4835,807.8755,919.4872,815.5311,825.6044
45218.44407001,831.2454,808.2784,936.0073,812.3077,841.7216
45218.44407002,820.7692,805.4579,954.94507,805.05493,874.35895
45218.44407002,819.5604,803.8461,755.89746,813.1135,985.16486
45218.44407005,820.7692,806.6667,525.82416,826.4103,1114.1025
45218.44407006,821.1722,807.47253,822.381,821.978,887.25275
45218.44407006,828.022,805.8608,970.2564,820.3663,745.0183
45218.44407006,832.8571,802.6374,760.32965,819.5604,840.10986
45218.44407090,829.6337,801.4286,792.1612,813.5165,787.326
45218.44407091,827.2161,802.6374,1015.78754,803.8461,652.74725
45218.44407093,828.4249,802.6374,941.2454,805.05493,633.8095
45218.44407093,824.7985,802.23444,903.36993,805.05493,666.04395
45218.44407094,821.978,803.44324,946.4835,802.6374,693.44324
45218.44407095,825.6044,802.23444,936.4103,808.2784,786.52014
45218.44407095,821.1722,800.6227,953.73627,808.68134,860.2564
45218.44407096,816.7399,799.41394,637.8388,814.7253,1046.4103
45218.44407096,823.1868,795.78754,651.13556,822.381,986.3736
45218.44407097,825.2015,790.9524,985.56775,815.9341,701.50183
45218.44407097,822.381,792.5641,852.6007,811.50183,772.4176
45218.44407098,818.7546,796.1905,747.03296,816.337,800.2198
45218.44407138,816.337,795.38464,930.3663,812.71063,654.7619
45218.44407138,819.5604,794.57874,1013.36993,813.91943,654.35895
45218.44407139,817.9487,795.38464,907.8022,819.15753,745.42126
45218.44407139,815.5311,795.78754,916.6667,817.9487,783.69965
45218.44407140,818.7546,796.99634,965.42126,816.7399,751.4652
45218.44407140,820.3663,803.0403,968.6447,816.7399,736.55676
45218.44407140,817.1429,804.65204,722.4542,821.5751,884.83514
45218.44407141,820.7692,803.44324,553.22345,821.5751,936.4103
45218.44407141,826.4103,805.8608,893.69965,815.5311,700.293
45218.44407142,828.4249,805.05493,993.22345,811.9048,688.60803
45218.44407145,830.84247,803.44324,734.1392,814.3223,880.40295
45218.44407145,830.0366,801.8315,757.9121,815.9341,899.7436
45218.44407171,820.7692,801.4286,983.1502,807.0696,784.5055
45218.44407172,817.5458,800.2198,950.5128,799.41394,703.1135
45218.44407172,822.381,796.99634,819.9634,805.05493,804.2491
45218.44407172,822.7839,797.8022,871.13556,810.696,794.17584
45218.44407174,815.12823,800.2198,996.04395,806.6667,701.50183
45218.44407174,815.12823,799.81683,937.2161,806.6667,871.9414
45218.44407175,815.5311,801.8315,765.56775,805.05493,937.619
45218.44407175,817.1429,804.65204,831.2454,804.65204,764.35895
45218.44407175,818.7546,807.47253,1044.3956,803.44324,705.12823
45218.44407175,816.337,805.05493,918.68134,803.44324,728.0952
45218.44407176,818.3516,800.2198,643.0769,813.5165,923.1135
45218.44407176,819.15753,804.65204,828.8278,814.7253,913.44324
45218.44407255,820.3663,807.8755,1025.0549,805.4579,711.1722
45218.44407255,815.9341,804.65204,920.293,807.47253,792.1612
45218.44407256,810.696,803.8461,875.56775,810.293,804.2491
45218.44407256,811.0989,807.47253,884.83514,808.68134,742.6007
45218.44407257,810.696,805.8608,962.6007,806.26373,694.2491
45218.44407257,805.4579,800.6227,745.42126,815.12823,873.95605
45218.44407258,805.05493,804.65204,491.17215,823.1868,1180.989
45218.44407258,807.8755,805.05493,853.4066,811.9048,931.1722
45218.44407259,809.0842,801.02563,1032.3077,807.8755,637.8388
45218.44407259,809.89014,805.8608,774.83514,817.1429,801.8315
45218.44407260,815.9341,806.26373,787.326,820.7692,880.40295
45218.44407260,820.3663,803.8461,1014.9817,812.71063,759.12085
45218.44407293,814.7253,804.65204,981.13556,807.0696,745.82416
45218.44407294,813.5165,807.0696,768.3883,811.50183,753.0769
45218.44407294,819.5604,810.293,811.0989,813.5165,755.09155
45218.44407295,820.7692,810.293,1009.7436,806.26373,661.6117
45218.44407295,817.9487,807.0696,926.7399,802.23444,687.3993
45218.44407296,812.71063,806.6667,749.85345,807.0696,831.2454
45218.44407296,809.89014,807.0696,708.7546,805.8608,807.0696
45218.44407297,805.8608,806.26373,775.2381,799.81683,790.54944
45218.44407297,805.8608,809.0842,860.65936,794.17584,769.19415
45218.44407299,803.0403,807.0696,599.9634,794.17584,921.0989
45218.44407299,794.57874,802.6374,659.59705,786.9231,916.6667
45218.44407300,797.8022,806.6667,1006.9231,777.6557,687.8022
45218.44407376,803.0403,804.2491,840.10986,778.86444,749.45056
45218.44407377,805.4579,801.4286,826.0073,776.8498,814.3223
45218.44407378,804.65204,805.05493,967.8388,777.25275,736.9597
45218.44407378,790.14655,803.0403,968.6447,778.0586,701.9048
45218.44407380,784.10254,805.8608,838.9011,783.2967,708.7546
45218.44407380,780.87915,810.293,653.95605,783.69965,700.696
45218.44407381,773.6264,810.696,623.3333,776.04395,741.79486
45218.44407381,777.25275,811.0989,771.6117,776.8498,714.3956
45218.44407382,778.0586,810.293,736.9597,782.8938,819.9634
45218.44407382,772.8205,811.50183,394.8718,782.8938,1179.7803
45218.44407382,776.4469,810.293,661.2088,780.4762,1044.7986
45218.44407383,780.87915,807.0696,956.9597,777.25275,639.0476
45218.44407384,780.4762,805.05493,845.7509,770.40295,687.8022
45218.44407384,777.25275,805.05493,900.54944,765.56775,742.1978
45218.44407388,784.10254,805.05493,999.67035,770,713.5897
45218.44407388,796.5934,807.0696,933.5897,779.2674,735.34796
45218.44407388,795.78754,804.65204,767.1795,783.2967,704.7253
45218.44407389,786.52014,800.6227,696.26373,778.86444,786.1172
45218.44407389,786.52014,805.8608,722.0513,772.01465,780.4762
45218.44407390,788.93774,812.71063,689.41394,765.16486,716.4103
45218.44407390,790.14655,813.5165,593.91943,769.59705,830.0366
45218.44407390,790.14655,810.293,800.2198,772.4176,792.96704
45218.44407391,795.38464,810.293,966.2271,773.6264,703.5165
45218.44407391,801.02563,809.4872,845.34796,776.04395,858.24176
45218.44407471,803.0403,810.293,645.09155,786.1172,953.3333
45218.44407472,807.0696,808.2784,804.2491,790.54944,774.43225
45218.44407473,800.2198,801.4286,1002.0879,777.25275,671.28204
45218.44407473,787.72894,795.78754,887.25275,768.7912,740.58606
45218.44407475,799.011,798.60803,873.95605,783.69965,780.07324
45218.44407475,817.5458,807.47253,888.86444,792.96704,819.5604
45218.44407476,813.1135,805.8608,915.4579,781.685,802.23444
45218.44407476,806.26373,796.1905,732.9304,787.72894,900.54944
45218.44407477,813.91943,793.36993,593.91943,807.47253,978.71796
45218.44407477,823.9927,796.99634,798.20514,811.50183,821.978
45218.44407478,822.381,795.78754,878.7912,802.23444,710.3663
45218.44407478,817.9487,795.78754,753.8828,799.81683,773.22345
45218.44407508,821.5751,796.99634,787.72894,805.4579,819.5604
45218.44407508,823.1868,793.7729,1009.7436,799.41394,797.3993
45218.44407509,819.9634,790.54944,939.6337,794.9817,804.65204
45218.44407509,824.7985,792.5641,835.6777,802.23444,815.12823
45218.44407513,827.619,795.78754,889.2674,803.8461,786.9231
45218.44407514,830.84247,802.23444,946.4835,799.41394,757.50916
45218.44407514,831.2454,805.4579,908.20514,800.2198,830.0366
45218.44407515,832.0513,805.4579,640.2564,809.4872,988.3883
45218.44407515,834.4689,802.23444,743.00366,812.71063,921.0989
45218.44407516,830.84247,795.38464,1034.3224,811.9048,688.60803
45218.44407516,836.8865,798.20514,873.5531,819.9634,648.315
45218.44407522,844.5421,800.6227,852.1978,820.7692,730.9158
45218.44407556,844.94507,798.60803,987.5824,823.1868,772.8205
45218.44407556,844.1392,799.41394,1007.326,822.381,705.9341
45218.44407557,841.31866,800.2198,884.83514,818.7546,728.49817
45218.44407557,838.49817,802.6374,852.1978,818.7546,741.79486
45218.44407557,846.1539,807.8755,933.9927,817.9487,818.7546
45218.44407557,845.7509,805.05493,917.0696,812.71063,873.5531
45218.44407558,833.2601,802.6374,683.7729,809.89014,909.41394
45218.44407558,833.663,806.26373,420.2564,819.9634,1138.2784
45218.44407558,831.6484,803.0403,750.2564,811.9048,951.31866
45218.44407558,826.4103,801.4286,1007.326,799.81683,734.94507
45218.44407558,826.8132,801.02563,735.34796,808.68134,885.64105
45218.44407559,826.0073,802.6374,774.83514,811.9048,860.65936
45218.44407627,827.2161,805.4579,1031.0989,807.0696,710.3663
45218.44407628,831.2454,807.8755,946.4835,804.2491,682.1612
45218.44407628,830.84247,810.293,922.71063,804.65204,707.9487
45218.44407630,826.8132,807.47253,976.7033,807.47253,683.36993
45218.44407630,821.5751,807.8755,963.00366,811.9048,686.99634
45218.44407631,819.15753,806.6667,950.10986,811.0989,790.14655
45218.44407633,821.978,803.44324,672.49084,818.3516,992.8205
45218.44407634,819.5604,804.2491,607.619,821.5751,1021.8315
45218.44407634,819.15753,803.0403,973.47986,813.91943,776.4469
45218.44407634,824.3956,800.6227,951.7216,819.9634,764.35895
45218.44407635,826.0073,800.2198,792.5641,826.4103,818.3516
45218.44407635,824.3956,800.2198,933.9927,826.4103,738.5714
45218.44407677,827.2161,805.05493,1001.28204,829.6337,700.293
45218.44407678,825.6044,807.0696,891.685,827.2161,753.47986
45218.44407678,824.7985,801.8315,878.3883,823.9927,758.71796
45218.44407679,824.7985,801.8315,975.89746,818.7546,705.9341
45218.44407679,827.619,803.0403,988.3883,813.1135,726.08057
45218.44407679,823.5897,800.2198,850.58606,819.9634,842.1245
45218.44407681,821.1722,798.60803,745.0183,826.4103,893.69965
45218.44407681,822.7839,799.81683,880.40295,825.6044,783.2967
45218.44407682,820.3663,797.8022,1004.10254,823.5897,684.57874
45218.44407682,819.5604,798.20514,769.59705,822.381,842.52747
45218.44407682,815.12823,801.4286,405.348,833.2601,1219.6703
45218.44407683,813.91943,802.6374,695.8608,832.0513,1046.0073
45218.44407742,819.15753,804.65204,992.8205,820.7692,709.9634
45218.44407742,815.9341,803.44324,836.8865,816.337,705.12823
45218.44407743,808.2784,797.8022,881.6117,807.0696,744.21246
45218.44407743,808.2784,797.3993,991.6117,806.26373,702.3077
45218.44407744,807.8755,797.8022,940.84247,809.89014,694.65204
45218.44407744,805.05493,801.8315,752.27106,807.47253,807.8755
45218.44407745,803.0403,808.68134,650.32965,804.2491,749.45056
45218.44407747,802.23444,807.8755,869.5238,798.20514,683.36993
45218.44407749,803.8461,804.2491,921.0989,799.81683,696.26373
45218.44407750,798.60803,799.41394,612.4542,805.05493,778.46155
45218.44407750,799.011,796.5934,774.0293,801.02563,745.42126
45218.44407751,805.05493,796.5934,1027.8755,794.9817,652.3443
45218.44407779,808.2784,796.99634,824.7985,799.41394,812.3077
45218.44407780,811.9048,799.011,725.6777,809.0842,923.1135
45218.44407780,814.7253,800.6227,953.73627,808.2784,747.03296
45218.44407780,819.9634,802.23444,1005.31134,807.0696,736.9597
45218.44407781,820.7692,801.02563,870.32965,811.0989,766.77655
45218.44407781,820.7692,799.41394,750.2564,812.3077,835.2747
45218.44407782,821.1722,797.8022,757.50916,807.0696,922.71063
45218.44407782,819.5604,797.3993,890.07324,806.6667,817.9487
45218.44407782,813.91943,801.4286,764.7619,813.91943,842.1245
45218.44407784,809.4872,801.02563,537.1062,817.5458,1025.8608
45218.44407784,811.9048,802.23444,851.39197,813.1135,893.69965
