timestamps,TP9,AF7,AF8,TP10,Right AUX
45211.43668874,828.022,685.38464,813.5165,829.2308,797.3993
45211.43668874,821.978,680.54944,807.0696,791.3553,854.21246
45211.43668874,765.9707,724.87177,770.40295,787.72894,779.67035
45211.43668874,761.13556,770.40295,804.65204,818.7546,739.7802
45211.43668875,849.3773,606.8132,844.1392,845.7509,1014.57874
45211.43668875,844.1392,765.16486,814.3223,817.9487,946.8865
45211.43668875,817.5458,948.9011,803.44324,811.50183,684.9817
45211.43668875,850.18317,709.5604,788.5348,844.94507,849.7802
45211.43668946,853.00366,622.9304,784.10254,806.26373,949.707
45211.43668947,819.5604,831.6484,801.02563,804.65204,767.5824
45211.43668947,817.1429,927.1429,810.696,825.6044,585.05493
45211.43668948,812.71063,707.9487,812.3077,838.0952,740.58606
45211.43668948,800.2198,651.53845,827.619,792.1612,903.36993
45211.43668949,799.81683,821.978,812.3077,774.0293,769.19415
45211.43668949,783.2967,861.4652,795.38464,822.7839,796.1905
45211.43668949,790.9524,706.337,818.3516,830.4396,976.7033
45211.43668950,810.293,681.3553,814.7253,790.9524,1112.4908
45211.43668950,807.8755,990.40295,786.1172,789.34064,900.9524
45211.43668951,816.337,917.0696,782.8938,839.707,742.1978
45211.43668951,842.52747,780.07324,788.1319,857.4359,759.5238
45211.43668986,838.9011,831.2454,805.4579,822.381,701.9048
45211.43668986,789.34064,823.5897,799.81683,761.13556,633.8095
45211.43668986,809.0842,707.9487,759.92676,814.3223,747.4359
45211.43668987,784.10254,735.34796,803.44324,805.8608,897.72894
45211.43668988,763.5531,867.1062,821.978,790.54944,821.1722
45211.43668988,785.7143,822.7839,813.1135,841.31866,759.5238
45211.43668988,767.5824,738.1685,804.65204,823.5897,853.00366
45211.43668990,815.12823,622.9304,779.2674,855.0183,1108.4615
45211.43668990,838.0952,788.5348,806.6667,833.663,963.4066
45211.43668990,756.30035,995.2381,813.1135,758.71796,597.5458
45211.43668990,737.76556,818.7546,817.5458,753.8828,693.8461
45211.43668991,848.97437,715.6044,807.0696,803.44324,828.8278
45211.43669063,718.4249,870.32965,779.2674,764.7619,790.14655
45211.43669064,722.0513,938.022,776.4469,779.67035,641.4652
45211.43669064,899.34064,724.0659,777.25275,852.6007,790.54944
